"GEO_ID","NAME","B02001_001E","B02001_001M","B02001_002E","B02001_002M","B02001_003E","B02001_003M","B02001_004E","B02001_004M","B02001_005E","B02001_005M","B02001_006E","B02001_006M","B02001_007E","B02001_007M","B02001_008E","B02001_008M","B02001_009E","B02001_009M","B02001_010E","B02001_010M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!White alone","Margin of Error!!Total!!White alone","Estimate!!Total!!Black or African American alone","Margin of Error!!Total!!Black or African American alone","Estimate!!Total!!American Indian and Alaska Native alone","Margin of Error!!Total!!American Indian and Alaska Native alone","Estimate!!Total!!Asian alone","Margin of Error!!Total!!Asian alone","Estimate!!Total!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total!!Some other race alone","Margin of Error!!Total!!Some other race alone","Estimate!!Total!!Two or more races","Margin of Error!!Total!!Two or more races","Estimate!!Total!!Two or more races!!Two races including Some other race","Margin of Error!!Total!!Two or more races!!Two races including Some other race","Estimate!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Margin of Error!!Total!!Two or more races!!Two races excluding Some other race, and three or more races"
"400C100US76771","Rushville, IL Urban Cluster (2010)","2936","211","2866","208","62","112","0","11","0","11","0","11","0","11","8","25","0","11","8","25"
"400C100US76798","Rushville, IN Urban Cluster (2010)","6508","242","6135","250","238","100","0","16","0","16","0","16","81","82","54","56","19","25","35","37"
"400C100US76825","Rusk, TX Urban Cluster (2010)","3586","314","2521","331","936","219","16","22","0","13","0","13","0","13","113","94","0","13","113","94"
"400C100US76852","Russell, KS Urban Cluster (2010)","4090","279","3828","280","86","66","22","29","0","10","52","65","0","10","102","37","0","10","102","37"
"400C100US76879","Russells Point, OH Urban Cluster (2010)","6167","505","5860","507","21","18","10","11","58","50","2","4","0","16","216","100","0","16","216","100"
"400C100US76906","Russellville, AL Urban Cluster (2010)","10241","492","7028","668","1102","277","255","220","102","34","0","18","1705","578","49","49","0","18","49","49"
"400C100US76933","Russellville, AR Urban Cluster (2010)","33622","668","28039","859","1913","228","132","61","473","173","0","24","2164","574","901","249","45","37","856","252"
"400C100US76960","Russellville, KY Urban Cluster (2010)","6931","351","5275","387","1270","252","31","51","19","41","0","16","71","93","265","154","0","16","265","154"
"400C100US76987","Ruston, LA Urban Cluster (2010)","27767","561","11316","484","14841","588","52","27","621","126","0","23","354","242","583","227","113","84","470","195"
"400C100US77014","Rutland, VT Urban Cluster (2010)","19255","326","18460","372","232","117","9","11","333","119","0","15","26","27","195","108","6","13","189","109"
"400C100US77027","Sabetha, KS Urban Cluster (2010)","2558","91","2478","106","19","23","25","31","0","10","0","10","0","10","36","27","0","10","36","27"
"400C100US77041","Sabina, OH Urban Cluster (2010)","2332","305","2145","310","7","13","25","41","7","12","0","11","19","22","129","99","0","11","129","99"
"400C100US77068","Sacramento, CA Urbanized Area (2010)","1821853","2628","1138010","4797","152959","1878","11824","1225","258686","2377","17260","810","118787","3850","124327","3443","19910","1407","104417","3203"
"400C100US77095","Safford, AZ Urban Cluster (2010)","19146","681","17628","882","252","132","370","186","169","64","11","17","413","241","303","149","131","105","172","93"
"400C100US77149","Saginaw, MI Urbanized Area (2010)","121536","659","76739","1176","34513","953","439","144","1914","270","12","16","3000","597","4919","840","670","262","4249","787"
"400C100US77161","Sahuarita--Green Valley, AZ Urban Cluster (2010)","43877","771","40234","884","927","376","111","65","679","265","22","38","823","333","1081","299","212","147","869","298"
"400C100US77176","St. Albans, VT Urban Cluster (2010)","9039","479","8236","481","167","64","1","3","106","101","0","13","192","129","337","163","16","19","321","161"
"400C100US77203","St. Anthony, ID Urban Cluster (2010)","3467","97","3135","162","5","11","41","44","14","21","27","43","79","93","166","78","41","34","125","72"
"400C100US77230","St. Augustine, FL Urbanized Area (2010)","77019","2034","68554","1960","5193","785","386","186","1188","419","38","40","664","347","996","271","153","106","843","246"
"400C100US77284","St. Charles, MN Urban Cluster (2010)","3037","177","2372","243","0","9","0","9","552","308","0","9","64","67","49","51","31","47","18","20"
"400C100US77311","St. Clair, MO Urban Cluster (2010)","5844","259","5487","330","34","42","93","92","112","121","16","25","21","32","81","82","0","15","81","82"
"400C100US77338","St. Cloud, MN Urbanized Area (2010)","113267","541","96118","770","9525","506","594","158","3285","373","24","36","1176","359","2545","422","156","78","2389","394"
"400C100US77365","Ste. Genevieve, MO Urban Cluster (2010)","4355","174","3901","221","402","255","0","11","0","11","0","11","0","11","52","125","0","11","52","125"
"400C100US77392","St. Francis, MN Urban Cluster (2010)","6564","462","6086","462","0","12","0","12","75","80","0","12","11","17","392","174","0","12","392","174"
"400C100US77446","St. George, UT Urbanized Area (2010)","110283","894","98313","1355","876","223","1548","541","789","175","1126","225","4834","986","2797","544","524","257","2273","505"
"400C100US77500","St. Helena, CA Urban Cluster (2010)","6797","176","5784","345","126","84","0","17","77","36","0","17","643","300","167","102","64","81","103","58"
"400C100US77527","St. Helens, OR Urban Cluster (2010)","26716","689","24653","696","86","67","353","104","424","146","114","28","257","96","829","200","61","62","768","203"
"400C100US77554","St. Ignace, MI Urban Cluster (2010)","2518","221","1592","171","31","31","675","140","27","17","3","5","6","12","184","50","25","23","159","46"
"400C100US77581","St. James, MN Urban Cluster (2010)","4450","20","3594","378","0","9","7","6","0","9","0","9","815","384","34","36","5","8","29","35"
"400C100US77608","St. James, MO Urban Cluster (2010)","4122","24","3792","158","14","17","102","70","6","11","0","11","21","34","187","142","0","11","187","142"
"400C100US77618","St. James, NC Urban Cluster (2010)","3493","298","3464","295","29","42","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"400C100US77635","St. Johns, AZ Urban Cluster (2010)","2044","528","1454","443","15","28","322","334","0","12","0","12","32","44","221","189","84","93","137","180"
"400C100US77662","St. Johns, MI Urban Cluster (2010)","8571","208","8167","222","98","63","15","17","75","62","0","14","24","26","192","113","74","77","118","83"
"400C100US77689","St. Johnsbury, VT Urban Cluster (2010)","4786","331","4693","329","0","9","0","9","64","50","0","9","0","9","29","31","0","9","29","31"
"400C100US77716","St. Joseph, IL Urban Cluster (2010)","5426","159","5274","197","2","4","11","17","79","84","0","15","21","32","39","43","0","15","39","43"
"400C100US77743","St. Joseph, MO--KS Urbanized Area (2010)","80909","422","70451","632","5228","517","288","152","826","218","199","103","1056","407","2861","586","256","109","2605","563"
"400C100US77770","St. Louis, MO--IL Urbanized Area (2010)","2161737","2385","1529374","3341","494518","1924","4648","541","64165","1210","635","131","15439","1433","52958","2278","3417","647","49541","2043"
"400C100US77797","St. Maries, ID Urban Cluster (2010)","2691","318","2619","319","0","12","15","16","5","5","0","12","0","12","52","30","0","12","52","30"
"400C100US77824","St. Martinville, LA Urban Cluster (2010)","7044","264","2425","412","4050","447","72","90","0","17","0","17","245","288","252","173","0","17","252","173"
"400C100US77841","St. Marys, KS Urban Cluster (2010)","2766","304","2558","327","26","39","0","10","0","10","0","10","14","21","168","134","0","10","168","134"
"400C100US77851","St. Marys, OH Urban Cluster (2010)","9044","208","8593","221","24","30","80","51","75","44","0","16","58","55","214","102","6","9","208","99"
"400C100US77878","St. Marys, PA Urban Cluster (2010)","9279","339","9123","338","23","26","54","36","61","33","0","15","0","15","18","25","0","15","18","25"
"400C100US77905","St. Marys, WV--OH Urban Cluster (2010)","4747","493","4634","494","27","40","0","11","0","11","0","11","0","11","86","36","0","11","86","36"
"400C100US77932","St. Marys--Kingsland, GA Urban Cluster (2010)","35833","726","26088","786","6409","554","318","147","555","152","47","45","957","426","1459","347","143","98","1316","323"
"400C100US77986","St. Pauls, NC Urban Cluster (2010)","2791","445","1484","201","415","141","234","107","21","26","0","12","562","336","75","63","14","21","61","60"
"400C100US78013","St. Peter, MN Urban Cluster (2010)","12035","253","11049","316","197","82","52","41","343","102","0","14","111","89","283","90","2","3","281","89"
"400C100US78026","St. Simons, GA Urban Cluster (2010)","13296","736","12269","749","533","274","63","46","93","64","8","13","41","41","289","152","10","18","279","152"
"400C100US78067","Salamanca, NY Urban Cluster (2010)","5374","120","3669","176","208","101","923","113","32","30","0","16","87","49","455","99","77","47","378","93"
"400C100US78094","Salem, IL Urban Cluster (2010)","7920","302","7577","327","65","28","21","25","99","79","0","15","46","53","112","55","3","4","109","54"
"400C100US78121","Salem, IN Urban Cluster (2010)","6375","219","6247","217","25","25","0","16","0","16","0","16","0","16","103","84","0","16","103","84"
"400C100US78148","Salem, MO Urban Cluster (2010)","4603","237","4387","229","37","43","63","68","0","11","0","11","15","26","101","67","0","11","101","67"
"400C100US78175","Salem, NJ Urban Cluster (2010)","5385","110","2065","248","2811","275","10","13","34","36","0","17","94","100","371","148","43","43","328","132"
"400C100US78202","Salem, OH Urban Cluster (2010)","18548","435","17615","525","177","113","31","38","83","63","0","18","293","241","349","157","8","13","341","157"
"400C100US78229","Salem, OR Urbanized Area (2010)","249369","1588","201626","2252","3653","442","2631","593","6372","621","2888","388","13448","1619","18751","1778","2087","565","16664","1672"
"400C100US78256","Salida, CO Urban Cluster (2010)","6978","285","6424","308","12","11","32","34","98","70","0","17","71","57","341","170","73","88","268","143"
"400C100US78283","Salina, KS Urban Cluster (2010)","46999","241","40416","597","1615","187","156","77","1311","104","0","22","1681","479","1820","304","369","216","1451","230"
"400C100US78310","Salinas, CA Urbanized Area (2010)","190921","1677","112095","3720","2637","531","1298","414","10703","771","263","110","57904","3304","6021","879","1950","490","4071","624"
"400C100US78364","Salisbury, MD--DE Urbanized Area (2010)","101054","1411","62648","1566","30375","929","223","147","3489","228","74","76","1227","348","3018","601","232","139","2786","591"
"400C100US78418","Sallisaw, OK Urban Cluster (2010)","7855","164","4892","330","57","33","1691","239","4","8","0","13","267","132","944","230","21","29","923","229"
"400C100US78445","Salmon, ID Urban Cluster (2010)","3041","162","2894","164","14","22","10","15","17","23","0","12","0","12","106","75","0","12","106","75"
"400C100US78472","Saltillo, MS Urban Cluster (2010)","4236","473","3900","526","277","257","0","13","29","46","0","13","0","13","30","43","0","13","30","43"
"400C100US78499","Salt Lake City--West Valley City, UT Urbanized Area (2010)","1092661","1330","874363","3423","18897","777","8251","773","42566","1025","16908","831","98297","3292","33379","1937","7199","994","26180","1818"
"400C100US78526","Saluda, SC Urban Cluster (2010)","3661","273","1507","366","1296","247","0","12","0","12","0","12","819","403","39","56","31","52","8","18"
"400C100US78553","San Angelo, TX Urbanized Area (2010)","98123","684","82256","1456","4879","319","353","154","1208","232","45","43","7230","1056","2152","528","775","387","1377","373"
"400C100US78580","San Antonio, TX Urbanized Area (2010)","1946610","2639","1541766","5730","149059","1887","11765","1426","53202","1240","2404","419","127477","4062","60937","2799","14356","1290","46581","2287"
"400C100US78607","San Carlos, AZ Urban Cluster (2010)","4479","431","87","58","0","12","4071","432","77","104","0","12","0","12","244","100","9","15","235","101"
"400C100US78634","Sandersville, GA Urban Cluster (2010)","7085","369","2428","298","4534","381","0","18","30","47","0","18","5","7","88","74","0","18","88","74"
"400C100US78661","San Diego, CA Urbanized Area (2010)","3136669","3351","2210071","8265","160491","2280","16475","1543","375947","3178","13735","788","200144","5570","159806","4818","27199","2022","132607","3997"
"400C100US78688","San Diego, TX Urban Cluster (2010)","4476","396","4043","536","4","10","0","13","0","13","0","13","411","296","18","20","18","20","0","13"
"400C100US78715","Sandpoint, ID Urban Cluster (2010)","12015","504","11491","584","26","27","47","38","29","28","8","13","190","172","224","96","29","35","195","92"
"400C100US78742","Sandusky, MI Urban Cluster (2010)","2630","42","2346","109","55","72","42","40","59","45","0","10","28","24","100","61","0","10","100","61"
"400C100US78769","Sandusky, OH Urban Cluster (2010)","47901","600","38302","654","6283","401","140","98","373","116","0","24","666","252","2137","461","125","110","2012","424"
"400C100US78823","Sandy, OR Urban Cluster (2010)","10394","264","9725","306","77","66","65","62","83","97","0","19","101","88","343","167","0","19","343","167"
"400C100US78850","Sanford, ME Urban Cluster (2010)","14191","573","13202","636","116","77","91","83","416","178","9","14","8","12","349","182","0","16","349","182"
"400C100US78877","Sanford, NC Urban Cluster (2010)","34634","633","22945","818","7944","492","105","99","389","159","0","25","2118","529","1133","346","206","110","927","337"
"400C100US78904","San Francisco--Oakland, CA Urbanized Area (2010)","3497079","2276","1631417","8660","283370","2508","17081","1281","985716","3960","27876","797","347990","9015","203629","5520","36157","1731","167472","4919"
"400C100US78931","Sanger, CA Urban Cluster (2010)","27150","595","20678","1215","52","62","25","43","703","177","0","23","5136","950","556","287","78","55","478","284"
"400C100US78958","Sanger, TX Urban Cluster (2010)","6700","244","5977","414","476","359","0","19","12","19","0","19","91","108","144","116","19","37","125","112"
"400C100US78985","San Germán--Cabo Rojo--Sabana Grande, PR Urbanized Area (2010)","114823","1478","64902","2372","2622","511","232","129","10","16","0","32","45993","2423","1064","461","587","373","477","225"
"400C100US79012","San Joaquin, CA Urban Cluster (2010)","4025","15","3208","296","0","12","0","12","0","12","0","12","800","290","17","26","17","26","0","12"
"400C100US79039","San Jose, CA Urbanized Area (2010)","1782854","1254","775645","5943","46137","1149","8369","1013","660052","2179","7087","715","198013","5987","87551","2842","18042","1331","69509","2444"
"400C100US79093","San Juan, PR Urbanized Area (2010)","2008166","2926","1394171","8841","237666","5297","8595","1121","4498","854","112","65","230012","5040","133112","4416","12000","946","121112","4439"
"400C100US79120","San Luis, AZ Urban Cluster (2010)","28598","504","21958","1272","17","27","0","23","0","23","0","23","6507","1280","116","117","48","76","68","89"
"400C100US79147","San Luis Obispo, CA Urbanized Area (2010)","60001","553","47417","887","2935","369","324","157","4334","401","31","22","2544","544","2416","411","313","122","2103","361"
"400C100US79174","San Manuel, AZ Urban Cluster (2010)","3447","532","3226","473","0","12","0","12","0","12","0","12","115","101","106","99","22","24","84","97"
